Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,9.663,0.589,-1.986,9.677,0.648,-2.041,1.89,1.54,0.84
,9.653,0.579,-1.986,9.667,0.66,-2.094,1.96,1.47,0.84
,9.677,0.565,-2.048,9.619,0.677,-2.036,2.03,1.4,0.63
,9.703,0.572,-2.003,9.639,0.61,-2.07,2.03,1.54,0.56
76.0,9.677,0.586,-1.991,9.77,0.665,-1.878,2.59,1.96,-0.14
,9.61,0.596,-2.084,9.696,0.699,-1.701,2.94,1.82,-0.35
,9.629,0.637,-1.888,9.631,0.747,-1.632,2.94,2.17,-0.21
,9.765,0.579,-1.364,9.591,0.852,-1.606,2.45,-0.63,-0.07
152.0,9.56,0.833,-1.476,9.466,0.464,-1.024,2.45,1.68,0.56
,9.619,0.742,-1.354,9.524,0.424,-1.132,2.73,4.13,0.98
,9.557,0.629,-1.242,9.622,0.548,-1.232,2.94,4.62,1.19
,9.572,0.531,-0.979,9.73,0.665,-1.235,3.78,4.55,1.61
227.0,9.603,0.751,-1.055,9.617,1.187,-0.976,10.36,6.58,1.54
,9.533,0.869,-0.962,9.56,1.369,-0.83,10.85,7.63,2.31
,9.452,0.962,-0.83,9.38,1.45,-0.476,10.64,7.49,3.15
,9.55,0.931,-0.804,9.361,1.354,-0.715,10.85,7.49,3.99
302.0,9.787,1.12,-0.811,10.007,0.337,-0.036,2.1,10.29,5.39
,10.309,0.852,-0.955,9.935,0.644,0.486,-2.66,13.16,3.92
,10.45,0.517,-1.082,9.904,0.725,0.804,-5.88,17.29,1.61
,10.211,0.237,-0.529,9.71,0.541,-0.383,-7.77,24.22,-0.35
378.0,9.586,0.565,-0.689,9.524,0.156,-0.254,1.61,37.17,-8.54
,9.643,0.955,-0.268,9.454,-0.589,-1.747,-3.92,38.78,-8.96
,9.165,0.73,0.163,8.954,-0.335,-1.9,-6.58,38.92,-6.37
,9.71,0.938,0.096,8.409,-0.402,-2.096,-5.81,37.24,-1.75
453.0,9.806,-0.605,-2.536,10.184,0.235,-2.568,17.99,30.24,7.42
,9.816,-0.512,-2.4,10.05,-0.093,-2.802,20.79,27.65,6.58
,9.174,-0.397,-2.46,11.278,0.4,-2.166,19.53,27.3,3.43
,8.701,-0.948,-2.259,11.366,-0.328,-2.946,22.4,22.96,4.55
529.0,11.364,1.175,-1.17,10.256,1.481,-1.764,7.77,21.98,-2.73
